17	74.0	706.0	864.0	38645.0	0.0	2130.0	4693.0	3842.0
18	123.0	1337.0	320.0	174409.0	24.0	1471.0	839.0	359.0
19	79.0	1591.0	311.0	22198.0	0.0	729.0	1583.0	171.0
20	76.0	3106.0	161.0	15650.0	66.0	633.0	151.0	610.0
21	16.0	4915.0	151.0	11936.0	0.0	351.0	65.0	320.0
22	114.0	5241.0	381.0	11409.0	50.0	286.0	201.0	128.0
23	129.0	2704.0	288.0	8050.0	0.0	189.0	64.0	208.0
24	2.0	2913.0	126.0	4598.0	0.0	70.0	70.0	361.0
25	0.0	3884.0	282.0	3788.0	0.0	89.0	159.0	160.0
26	0.0	8408.0	65.0	2018.0	0.0	190.0	337.0	464.0
27	0.0	12535.0	38.0	2157.0	0.0	106.0	235.0	231.0
28	0.0	21579.0	222.0	3433.0	0.0	305.0	251.0	550.0
29	0.0	23609.0	506.0	2703.0	35.0	107.0	258.0	610.0
30	0.0	28542.0	1407.0	619.0	0.0	165.0	422.0	277.0
31	0.0	23534.0	364.0	1016.0	0.0	213.0	159.0	229.0
32	0.0	7224.0	1692.0	656.0	1.0	196.0	118.0	237.0
33	0.0	1814.0	455.0	1428.0	249.0	139.0	134.0	60.0
34	0.0	676.0	254.0	1053.0	0.0	28.0	61.0	67.0
35	0.0	234.0	91.0	591.0	0.0	16.0	53.0	24.0
36	0.0	117.0	25.0	457.0	0.0	36.0	26.0	37.0
37	0.0	88.0	0.0	359.0	0.0	11.0	14.0	39.0
38	0.0	56.0	18.0	382.0	0.0	169.0	37.0	25.0
39	0.0	26.0	27.0	237.0	0.0	7.0	4.0	22.0
40	0.0	3.0	102.0	216.0	0.0	5.0	6.0	12.0
41	0.0	17.0	13.0	88.0	1.0	28.0	9.0	20.0
42	0.0	23.0	16.0	104.0	0.0	0.0	1.0	14.0
43	0.0	4.0	16.0	26.0	0.0	3.0	0.0	5.0
44	0.0	2.0	0.0	9.0	0.0	0.0	4.0	4.0
45	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0
46	0.0	0.0	0.0	25.0	0.0	5.0	3.0	0.0
47	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
50	0.0	1.0	0.0	22.0	0.0	0.0	0.0	1.0
51	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
52	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
54	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
