17	64.0	36364.0	429.0	0	674.0	0	2147.0	1203.0
18	269.0	69385.0	639.0	0	125.0	0	1666.0	1240.0
19	831.0	147894.0	424.0	0	0.0	0	1235.0	3077.0
20	2707.0	160817.0	270.0	0	2.0	0	1314.0	3078.0
21	4128.0	158531.0	263.0	0	15.0	0	1565.0	2570.0
22	7938.0	73185.0	276.0	0	55.0	0	955.0	2446.0
23	1762.0	27090.0	538.0	0	0.0	0	1335.0	954.0
24	1438.0	6228.0	488.0	0	0.0	0	812.0	1127.0
25	0.0	7429.0	1255.0	0	2.0	0	880.0	1913.0
26	0.0	10762.0	933.0	0	4.0	0	483.0	1769.0
27	0.0	20485.0	895.0	0	180.0	0	680.0	2403.0
28	0.0	36552.0	2722.0	0	185.0	0	319.0	3279.0
29	0.0	70580.0	4971.0	0	339.0	0	894.0	2799.0
30	1.0	79464.0	11886.0	0	720.0	0	340.0	4369.0
31	0.0	46046.0	13502.0	0	247.0	0	379.0	4441.0
32	0.0	13705.0	23574.0	0	62.0	0	611.0	4261.0
33	0.0	3508.0	21403.0	0	748.0	0	407.0	1282.0
34	0.0	1207.0	13515.0	0	4384.0	0	191.0	2234.0
35	0.0	832.0	3479.0	0	775.0	0	452.0	1336.0
36	0.0	76.0	3321.0	0	526.0	0	568.0	1784.0
37	0.0	235.0	591.0	0	132.0	0	139.0	3022.0
38	0.0	354.0	303.0	0	189.0	0	296.0	1866.0
39	0.0	67.0	243.0	0	8.0	0	112.0	3221.0
40	0.0	46.0	307.0	0	233.0	0	173.0	24521.0
41	0.0	180.0	592.0	0	204.0	0	83.0	20071.0
42	0.0	46.0	109.0	0	140.0	0	23.0	26222.0
43	0.0	40.0	30.0	0	37.0	0	60.0	7455.0
44	0.0	29.0	1.0	0	67.0	0	19.0	1141.0
45	0.0	14.0	6.0	0	3.0	0	43.0	207.0
46	0.0	4.0	4.0	0	17.0	0	0.0	66.0
47	0.0	9.0	1.0	0	8.0	0	9.0	53.0
48	0.0	2.0	3.0	0	1.0	0	3.0	27.0
49	0.0	2.0	2.0	0	1.0	0	3.0	21.0
50	0.0	4.0	0.0	0	0.0	0	0.0	15.0
51	0.0	1.0	0.0	0	0.0	0	0.0	12.0
52	0.0	1.0	10.0	0	0.0	0	0.0	7.0
53	0.0	0.0	1.0	0	0.0	0	5.0	11.0
54	0.0	0.0	0.0	0	1.0	0	0.0	4.0
55	0.0	0.0	1.0	0	0.0	0	0.0	2.0
56	0.0	0.0	0.0	0	2.0	0	0.0	3.0
57	0.0	0.0	0.0	0	0.0	0	0.0	3.0
59	0.0	0.0	0.0	0	0.0	0	0.0	2.0
60	0.0	1.0	0.0	0	0.0	0	0.0	0.0
