17	0.0	183.0	7.0	0	614.0	0	170.0	76.0
18	0.0	421.0	2.0	0	913.0	0	354.0	167.0
19	31.0	1105.0	0.0	0	1027.0	0	169.0	53.0
20	55.0	893.0	1.0	0	2460.0	0	384.0	97.0
21	518.0	2803.0	58.0	0	4272.0	0	723.0	353.0
22	1407.0	7170.0	3.0	0	5656.0	0	1059.0	305.0
23	588.0	5581.0	177.0	0	6013.0	0	417.0	292.0
24	816.0	7123.0	2.0	0	8689.0	0	240.0	201.0
25	184.0	12845.0	63.0	0	11713.0	0	901.0	833.0
26	0.0	28771.0	5.0	0	19762.0	0	3253.0	1655.0
27	0.0	59515.0	234.0	0	77998.0	0	2782.0	1586.0
28	1.0	86049.0	108.0	0	99219.0	0	2341.0	11049.0
29	1.0	134587.0	2836.0	0	35199.0	0	3147.0	30480.0
30	129.0	121995.0	12107.0	0	27883.0	0	2931.0	5232.0
31	0.0	23285.0	259.0	0	20952.0	0	1585.0	4085.0
32	0.0	5279.0	2207.0	0	21347.0	0	366.0	1460.0
33	0.0	2327.0	125.0	0	154722.0	0	858.0	2638.0
34	0.0	1595.0	251.0	0	67728.0	0	1511.0	6979.0
35	6.0	1342.0	5.0	0	38977.0	0	1266.0	4367.0
36	301.0	1984.0	2.0	0	21183.0	0	1323.0	7171.0
37	0.0	1617.0	1.0	0	13010.0	0	1401.0	791.0
38	0.0	1904.0	1.0	0	43024.0	0	1080.0	576.0
39	0.0	402.0	2.0	0	26259.0	0	243.0	346.0
40	0.0	281.0	304.0	0	39620.0	0	967.0	1164.0
41	0.0	1222.0	0.0	0	46309.0	0	1053.0	744.0
42	0.0	2000.0	0.0	0	13045.0	0	3214.0	3018.0
43	0.0	1131.0	0.0	0	31073.0	0	1193.0	1542.0
44	1.0	1301.0	0.0	0	13740.0	0	1503.0	1260.0
45	0.0	460.0	0.0	0	10954.0	0	50.0	28.0
46	72.0	680.0	1.0	0	18567.0	0	309.0	802.0
47	146.0	668.0	76.0	0	10018.0	0	473.0	807.0
48	0.0	404.0	0.0	0	7328.0	0	590.0	506.0
49	0.0	300.0	0.0	0	7741.0	0	364.0	517.0
50	0.0	1664.0	0.0	0	3112.0	0	372.0	320.0
51	0.0	305.0	0.0	0	3125.0	0	208.0	246.0
52	38.0	42.0	1.0	0	1867.0	0	470.0	418.0
53	24.0	44.0	0.0	0	1168.0	0	87.0	290.0
54	0.0	46.0	0.0	0	1801.0	0	98.0	500.0
55	0.0	12.0	0.0	0	583.0	0	157.0	196.0
56	0.0	34.0	0.0	0	583.0	0	16.0	35.0
57	0.0	39.0	0.0	0	540.0	0	2.0	5.0
58	0.0	27.0	0.0	0	460.0	0	8.0	36.0
59	0.0	0.0	0.0	0	913.0	0	20.0	39.0
60	0.0	0.0	0.0	0	7775.0	0	12.0	51.0
