HERVK3I	6.762998495528781
THE1_I	9.746991806219357
L1	3.8121141361458326
L1PBA_5	22.803204633049166
MLT2A2	-0.6648512228218568
HERVL	13.888491657013875
L1HS	0.43264665922490153
L1PREC1	-0.3728780720853431
ERVL	9.472637894293554
L1PREC2	4.369413766492918
L1PB2c	-0.04296377069873064
THE1C	-0.39086341696563753
THE1D	-0.533305911445521
HARLEQUIN	8.200220596553352
MLT2A1	-0.28912707591609604
THE1A	1.230884841555047
HERVIP10FH	-0.2093106095319758
HERVE	12.167828694101285
HERVK9I	4.299454703121861
HERV9	2.385170924726765
L1PA12_5	2.8104204699167408
L1PA7_5	4.381521999989447
LTR32	0.8483150096210255
L1PA11	5.195305987123935
L1PA10	6.291705213647982
L1PA12	8.389737534333003
HERV17	3.5797193790217854
L1PA13	6.099440646195395
HERVIP10F	1.273391811906383
LTR10F	-0.9498692743829331
L1PA8	-0.3136779697904177
L1PA7	-0.3981030631611652
L1PA14	12.368027041239808
PRIMA4_I	-0.3521182285962669
L1PA15	5.293988477609489
HERV4_I	-0.7988889459085847
L1PA6	-0.37603852298061785
L1PA16	11.772714749890863
MER20	-0.4815881624859651
L1PB2	11.743327118481767
AluSx	-0.5712848330900427
L1PA5	-0.2516525753258307
L1PB3	6.055461061925707
L1PB4	2.4473382423854195
MSTB	2.3157400536205173
LTR2C	3.312265428129275
L1PA3	-0.47330670792246005
L1PA4	-0.27489245003671
L1PB1	16.971563030987614
L1PA16_5	0.17624656757658302
L1PA2	-0.20890251567294293
L3	-0.43246869568765633
LTR2B	-0.18946267306101602
HERVK11I	7.177488935886203
HERVI	0.5792300327133589
AluJb	-0.5850591454529797
HERV16	-0.07146110855578347
ERV3-16A3_I	-0.7340710444820845
L1M2A_5	-0.3276398282058963
HARLEQUINLTR	35.41263292550512
MER51D	-0.3607805891129919
MER31_I	-0.2715772897540162
HERV15I	-0.7518093504736424
L1ME_ORF2	3.6648229273318456
MSTD	-0.4716049328800148
HERV18	-0.5578548176015837
AluYk13	-0.6388695196813176
HUERS-P3B	-0.6685375631235132
AluYa5	-0.5067403805304194
AluYb8a1	-0.3694615133800847
AluYb8	-0.5796105479754959
HUERS-P3	-0.5605851357744952
AluYb10	-0.5886039567088015
HERV3	0.019357547351866306
AluYb9	-0.5653039372722388
PRIMA41	1.6601167371429617
MER9B	0.3612218588195709
AluYb11	-0.6442585957305716
MER11A	1.7979095516033587
HERV-K14I	20.783295435275658
HERVFH19I	-0.48472324419621327
HERVK11DI	6.873340781104045
HERVK13I	-0.6814924618445851
HERV39	1.7235398248569371
GOLEM_A	0.13574278518137647
LTR8	2.0567146956845455
MER9	-0.4759999463033097
HERV-K14CI	0.6427916779542419
MER51I	-0.38660217780787814
MER34B_I	-0.5348252111863018
LTR62	0.2329903134295953
L1M2_5	-0.6944058576869212
PABL_BI	-0.05411378317686519
SVA_F	-0.6083059339291225
HERV49I	-0.599396349935387
SVA_B	2.61700285259274
SVA_C	-0.2998814003519642
L1M4B	-0.9195762798643179
LTR17	-0.3408506733901464
SVA_D	1.011836353987716
HERVP71A_I	-0.8892042591353989
SVA_E	-0.1631734140853036
CHARLIE3	-0.3496088801069701
MER4BI	-0.2559455795254145
SVA_A	-0.6262983287048117
LTR18B	-0.37153122337085454
HERV35I	-0.3767817033543564
MER4I	-0.5077211781183036
MER66_I	-0.3168236940297487
LOR1I	-0.47663249215098397
LTR25	-0.29946695737868884
HERV30I	-0.46785678717126206
HERVH48I	-0.27247114115559806
MER84I	-0.4248475339603475
MER52AI	2.07055464130857
L1M2B_5	-0.6619702068215306
L1M2C_5	1.0159383517025824
HERV46I	-0.5188579713566831
HERVG25	-0.22941573387056174
MER57I	-0.5656797915998193
MER83AI	-0.614062680524884
HERVL74	-0.30523124371605664
MER83BI	-0.3486831457509996
PRIMAX_I	-0.24816539825236708
L1MD2	468.7694435430021
HERV57I	-0.32754989844574206
L1MA5A	-0.29497136336707225
L1MD1	-0.2285169850198004
L1MED_5	-0.554176937635673
HSMAR1	3.7388573990049916
HERV19I	-0.32586642511674313
PABL_AI	-0.35783439725999483
L1MA3	0.7965781767543367
MER39	2.9783671080395995
L1MCA_5	1.0020546831689559
CHARLIE6	-0.3908443529522269
L1MA4	3.652489289092064
L1MB4	-0.3675192908695966
L1MB1	-0.3575305363979986
LTR60B	-0.4807418845608076
LTR43	0.18357344169972042
L1PA14_5	-0.29751367288198505
L1MA8	-0.4425547957401661
L1MB3	-0.5520181505231772
L1PA13_5	-0.04993689231883968
L1MA5	0.22076515868327812
LTR16	-0.285042602118357
L1MA6	-0.3321751506418267
L1MB2	-0.5715913551508323
L1MA7	0.5411678198930682
L1MA2	0.024013591608796615
ERV3-16A3_LTR	-0.46480475372020946
L1MA1	0.13069050602026822
L1MB3_5	-0.3760679415791609
LTR78B	-0.3944392651681792
L1MB5	-0.40888156527413766
L1MA9	-0.5087427092436264
L1MA4A	4.406051328328537
LTR14C	-0.3910351297842719
MER4A1	-0.5474994107611826
LOOPER	-0.3759387336790673
L1M3C_5	-0.23306121919777723
LTR5B	-0.30790936335508207
MER41I	-0.508400754420294
LTR38C	23.563632430440006
MER52C	-0.4586018366057361
PABL_B	152.33204729005303
LTR48B	-0.25130357314455387
MER20B	0.41877488622564174
LTR12C	-0.5974788594177696
MER1A	-0.2917041392284594
MADE1	2.480424696489921
LTR76	-0.39701480544426715
LTR15	-0.4034222214687323
MER4D	-0.26553910684304555
MER50	-0.24387512974630526
L1PBB_5	-0.37058319894961556
L1MEA_5	-0.4557444136539399
