RMER17A_Rn-I	0.9058698232289878
RMER19A	1.7028429269978065
RNLTR4d_I	3.335045411356018
ORR1A_Rn	-0.21461468640442793
ORR1A3	9.632500882834314
RMER19B	2.2680195330438386
MYSERV_Rn	0.37454666270190046
RNIAP1b	0.06358035611617699
RNLTR21-int	3.3973098199355025
MurERV4_19	4.224724957742823
RNLTR11-int	13.89158821918718
RMER17C-int	-0.1668658332439799
RMER3-int	-0.4573090978467481
RNLTR14-int	-0.3695124273023547
RNERVK9	0.1634226220962494
NICER-int	5.3767159812638115
RLTR51_Rn	28.29225575930495
RNLTR21	0.6793991237614544
MurERV4	-0.6058566171265093
RNLTR4-int	-0.298112023697243
RNLTR8E	-0.33892820124182266
RNLTR3-int	-0.7357035409357666
RNERV14	-0.37313421958644444
RNERVK8c	0.9233202416511792
RNLTR12-int	4.403585446475826
MYSERV6	-0.5159176488531304
ID_Rn2	-0.5091097146874948
ID_Rn1	-0.5175027503793116
MTB	-0.18520686483912166
NICER19B-int	4.485943552393023
RNLTR17-int	1.6164787848277642
MTB_Rn	-0.7040116294271082
RNERVK8d	-0.05860350153326775
BC1_Rn	-0.5255021460380145
MTC	0.6870927883862583
RNIAP1a	3.110231385693416
RNERVK23	-0.010482718896804221
B2_Rat2	-0.6678849911954576
NICER1C_Rn_I	-0.7037640632288958
NICER19A-int	-0.2923487282894872
ORR1A2	1.7315380932057325
RAL_Rn-int	1.5439274685495867
RNERVK8	-0.8753709497502508
RNLTR1a-int	-0.8593945099181928
RNLTR2-int	0.1064657598828382
RNLTR8C2_I	1.893610995296833
RNLTR8A	-0.4817680977481666
RNLTR3a-int	-0.6068901062402688
RatSatRep2	4.131832328759582
ORR1A3-int	2.6373515305155983
RNNICER2-int	0.8307012820597075
ID2	-0.4798505046305176
RNLTR7-int	8.693106300932655
NICER2v_Rn_I	0.32162320748727735
ID4	-0.6836684106953018
RNLTR5-int	0.49766866491372075
RNLTR8B	-0.3662952744245275
RNLTR8C	-0.48088638445185783
RMER17B_Rn	-0.21754677916816434
RNLTR2c	-0.607166714565369
B2_Rat1	-0.6160677810673004
RMER3	-0.1438457745370748
B2_Rat4	-0.4809483899159325
B2_Rat3	-0.4809483899159325
RMER17A_Rn-LTR	-0.2448793689382024
B2_Rn2	-0.5728529660079025
B2_Rn	-0.5316456197847235
B2_Rn1	1.2943313922992616
MTC-int	-0.1520105387438843
ID4_	-0.5792226634771003
B2_RnY	-0.7850929642571943
MTD	-0.5740020864101515
RMER16-int	-0.5694910287892873
NICER2_Rn	0.017687277030170253
ID_B1	-0.5502191944796363
ORR1A4	-0.18928511172535056
RMER3D-int	3.9342419449713955
RNLTR3a	7.7337160218862095
RNERVK22	5.752296627653114
ORR1B1	-0.6300914309713839
RAL_Rn	-0.2415996649101412
RNNICER3-int	-0.44370868580651823
RLTR32_Rn	-0.4121720057742318
ORR1C1	-0.5994762502847224
RMER17C2	-0.2974014491575586
RNLTR9	-0.27546841044634035
B3	0.24485440616888457
RMER3B2_LTR	0.1268370796090733
ERVB5_4-I_RN	-0.24594259923695316
RNLTR2d	-0.3899899051560551
RNLTR10-int	-0.41213990005537376
RMER17C	-0.307213317574543
RLTR18-int	-0.4730188043418317
LTR72_RN	-0.539577968137116
RNHAL1	-0.5171349723145253
RLTR20A4	-0.4172235505739747
B3A	0.06137479735479225
RMER17D	-0.2834343951802206
