piRNA Div_Group
208 2.41040726046665 Low
209 2.41040726046665 Low
210 2.40716679474748 Low
211 2.39812879071845 Medium-high
212 2.388474447053 Medium-high
213 2.38206050077956 High
214 2.37816616674544 Medium-high
215 2.37379777398917 Medium-low
216 2.36492691695852 Medium-high
217 2.36358052086975 Low
218 2.3498818783926 High
219 2.34941773127907 Low
220 2.3480223061851 Medium-high
221 2.34755616634553 Medium-low
222 2.34755616634553 Medium-high
223 2.34097712345684 High
224 2.33955426780166 Medium-low
225 2.33955426780166 High
226 2.33860310095585 Medium-low
227 2.33812673519397 Medium-low
228 2.33764984634567 Medium-low
229 2.33285193320815 Medium-high
230 2.33091782738893 Medium-low
231 2.32897506959381 Low
232 2.32702358206779 Medium-high
233 2.32012348158102 Medium-high
234 2.31912874229947 Medium-low
235 2.31912874229947 High
236 2.29243188549432 Medium-high
237 2.29084044528841 Medium-high
238 2.28763996215053 Medium-high
239 2.27514818374519 Medium-high
240 2.27349200817162 Medium-high
241 2.26904441188849 Medium-high
242 2.26904441188849 Medium-high
243 2.26792535936899 Medium-low
244 2.26792535936899 High
245 2.26624135542334 Low
246 2.26285363052673 Medium-high
247 2.24903211970227 Medium-high
248 2.24844656684662 Medium-low
249 2.24844656684662 Medium-high
250 2.24550690131196 Medium-high
251 2.24491657286869 Medium-high
252 2.24314075767941 Medium-high
253 2.24314075767941 Medium-low
254 2.24195283398766 Medium-high
255 2.2395671939722 Medium-high
256 2.23475623635747 Medium-low
257 2.23354512338899 Medium-high
258 2.22558947722502 Medium-low
259 2.22435249248083 Medium-low
260 2.22186790277847 Low
261 2.21242200537568 Medium-low
262 2.20536205985008 Low
263 2.19818544780809 Low
264 2.19620743126592 Medium-high
265 2.19088824850959 Low
266 2.18685566646361 Medium-high
267 2.18685566646361 High
268 2.1848252464657 Medium-high
269 2.17867640157843 Medium-low
270 2.1682308191613 Medium-high
271 2.16540237175394 Medium-low
272 2.16326888146268 Medium-low
273 2.16326888146268 Medium-high
274 2.15824959637655 Medium-low
275 2.15390069287947 Medium-low
276 2.15317162280809 Medium-high
277 2.15244132675494 Medium-high
278 2.15097704016203 High
279 2.14729457731337 Medium-low
280 2.14655432294865 Medium-high
281 2.14283400556381 Medium-high
282 2.14133690903705 Low
283 2.13147792670051 Medium-high
284 2.11106201069269 Medium-low
285 2.11025728889087 Medium-high
286 2.10945107321901 Medium-low
287 2.10621116022988 Medium-low
288 2.10376526444899 Medium-low
289 2.10212698080664 Medium-high
290 2.09965790909155 Medium-high
291 2.09717471979189 Medium-high
292 2.09717471979189 Medium-low
293 2.09717471979189 Medium-low
294 2.09467725053662 Medium-low
295 2.0896388085223 Medium-low
296 2.0879462539941 Medium-low
297 2.0879462539941 Medium-high
298 2.08709749666979 Medium-high
299 2.07590999591675 Medium-low
300 2.07328681848773 Medium-low
301 2.06442666580865 Medium-high
302 2.06083136514284 Medium-low
303 2.05629497561639 Low
304 2.04333505365513 Low
305 2.04333505365513 Medium-low
306 2.03479469485149 Medium-high
307 2.03383531545801 High
