piRNA Div_Group
209 1.60265916571711 Medium-low
210 1.59829420523531 Medium-high
211 1.59609516241487 Medium-high
212 1.59609516241487 Medium-low
213 1.59609516241487 Medium-high
214 1.58718592222133 High
215 1.58038196296033 Medium-high
216 1.56169903962155 Medium-high
217 1.55689996928057 High
218 1.55204727481429 High
219 1.53207538209601 High
220 1.50845132705506 Medium-high
221 1.50845132705506 Medium-high
222 1.49752461752058 High
223 1.49474943809423 Medium-low
224 1.48346790970158 Medium-high
225 1.4806011352662 Medium-high
226 1.4806011352662 High
227 1.46597634734809 Medium-high
228 1.45391124350743 Medium-high
229 1.43834267708122 High
230 1.43195554637098 Medium-low
231 1.43195554637098 Medium-low
232 1.42547307680753 Medium-high
233 1.42547307680753 High
234 1.40883050363551 Medium-low
235 1.40883050363551 Medium-low
236 1.40542406605136 High
237 1.40542406605136 High
238 1.3985299712519 Medium-high
239 1.38797918485869 Medium-high
240 1.3698041403228 Medium-high
241 1.3698041403228 Medium-low
242 1.36607604155479 Medium-low
243 1.3546957930378 Medium-high
244 1.3546957930378 High
245 1.3546957930378 Medium-high
246 1.34300929360479 High
247 1.33904285028541 High
248 1.33904285028541 High
249 1.33503984698719 Medium-high
250 1.33503984698719 Medium-high
251 1.33099960346513 High
252 1.3228045782247 Low
253 1.3228045782247 High
254 1.31864833725668 Medium-low
255 1.31864833725668 High
256 1.31445193600589 Low
257 1.31445193600589 Low
258 1.31021459078453 High
259 1.29283926595193 High
260 1.28838460149974 High
261 1.28388377051716 Medium-high
262 1.27933580606805 Medium-high
263 1.27933580606805 Medium-high
264 1.27473971051644 Medium-high
265 1.27009445421305 Medium-high
266 1.27009445421305 High
267 1.26539897411071 Medium-low
268 1.26065217230421 Medium-high
269 1.25100002833608 Medium-high
270 1.23102732376414 High
271 1.22588725403905 Medium-high
272 1.22068561991692 Medium-low
273 1.22068561991692 Medium-high
274 1.22068561991692 Medium-high
275 1.21009163292053 Low
276 1.21009163292053 Low
277 1.21009163292053 High
278 1.19923274557817 High
279 1.19369975864349 Medium-low
280 1.19369975864349 Medium-high
281 1.19369975864349 High
282 1.18809536984641 High
283 1.18241771222031 High
284 1.1708347476536 Medium-high
285 1.16492531959484 Medium-high
286 1.15893437166641 Medium-high
287 1.14669869669074 High
288 1.1276734951263 Medium-high
289 1.12114193353304 Medium-high
290 1.12114193353304 Medium-high
291 1.12114193353304 Medium-high
292 1.10777651799964 High
293 1.09398668572838 Medium-high
294 1.08692401928557 High
295 1.07244448942963 Medium-high
296 1.07244448942963 Low
297 1.07244448942963 Medium-high
298 1.07244448942963 Medium-low
299 1.07244448942963 High
300 1.06501957397078 High
301 1.06501957397078 High
302 1.05746550721173 High
303 1.05746550721173 High
304 1.03398141832765 Medium-high
305 1.02586245512579 Medium-high
306 1.02586245512579 Medium-high
307 1.02586245512579 Medium-high
308 1.02586245512579 High
309 1.01758881490887 Medium-high
310 1.01758881490887 Medium-low
311 1.00915448942193 Low
313 1.00915448942193 Medium-high
314 1.00915448942193 High
315 1.00055311338866 High
316 0.982821787340511 Medium-high
317 0.982821787340511 Medium-high
318 0.982821787340511 Medium-high
319 0.982821787340511 Medium-high
320 0.973677046677627 High
321 0.973677046677627 Medium-high
322 0.973677046677627 Medium-high
323 0.973677046677627 Medium-high
324 0.973677046677627 Medium-high
325 0.973677046677627 Medium-high
326 0.973677046677627 High
327 0.964335600012311 Medium-high
328 0.954788798560563 Medium-high
329 0.954788798560563 High
330 0.945027410286583 Medium-high
331 0.945027410286583 High
332 0.935041566250399 High
333 0.924820700640738 High
334 0.924820700640738 Medium-high
335 0.914353483579738 High
336 0.914353483579738 Medium-high
337 0.914353483579738 Low
338 0.914353483579738 High
339 0.903627745628108 High
340 0.892630392729371 Medium-high
341 0.869763253312823 High
342 0.857861724414798 High
343 0.845624830637685 Medium-high
344 0.83303312258053 Medium-high
345 0.82006540824123 Medium-high
346 0.806698538415982 High
347 0.806698538415982 Medium-low
348 0.806698538415982 High
349 0.792907158011534 Medium-high
350 0.778663416559196 Medium-high
351 0.763936629625565 Medium-high
352 0.763936629625565 High
353 0.763936629625565 High
354 0.763936629625565 High
355 0.748692880773137 Medium-high
