piRNA Div_Group
209 2.55346635497282 Medium-high
210 2.55000173371113 High
211 2.54475242033139 Medium-low
212 2.54298845424701 Medium-low
213 2.54121729426406 Medium-high
214 2.54121729426406 High
215 2.53765315620596 High
216 2.53586005810365 Medium-high
217 2.52309669868674 Medium-high
218 2.52124235123554 High
219 2.51938005214094 Medium-low
220 2.51938005214094 High
221 2.51750973291413 High
222 2.51563132417761 Medium-high
223 2.51374475564975 Medium-high
224 2.51184995612901 Low
225 2.50994685347781 High
226 2.50803537460609 Medium-high
227 2.50611544545441 Low
228 2.50224993512294 Medium-low
229 2.49834970995689 High
230 2.49441414077728 Medium-high
231 2.4884430980175 High
232 2.47624893677316 Medium-high
233 2.47624893677316 Medium-high
234 2.47624893677316 Medium-low
235 2.47418286856815 Medium-high
236 2.47418286856815 Medium-high
238 2.47002100958043 Medium-high
239 2.46792502768773 Medium-high
240 2.46581888113989 High
241 2.46157569634539 Medium-high
242 2.45513215959383 Medium-high
243 2.45296289269702 High
244 2.44859157981574 Medium-low
245 2.44859157981574 High
247 2.44195098922043 Medium-low
248 2.44195098922043 Low
249 2.43971470169451 Medium-low
250 2.43971470169451 Medium-high
251 2.437466839355 Medium-high
252 2.43520728175792 Medium-high
253 2.43520728175792 Medium-high
254 2.43293590656952 Medium-high
255 2.43293590656952 High
256 2.4306525895265 Medium-high
257 2.41905238697736 Medium-low
258 2.41669469594415 Medium-high
259 2.40954383969726 Medium-low
260 2.40954383969726 Low
261 2.40471034072524 Medium-low
262 2.40471034072524 Medium-low
263 2.40471034072524 Medium-low
264 2.39982244109786 Medium-high
265 2.3898784430842 High
266 2.37970141217606 High
268 2.37970141217606 Medium-high
269 2.37970141217606 High
270 2.37711944988072 Medium-high
271 2.36928016371056 Low
272 2.36928016371056 Medium-high
273 2.36397423928683 Medium-high
274 2.35589179092266 High
275 2.35316386593356 Medium-high
276 2.35316386593356 Medium-low
277 2.35316386593356 Medium-high
278 2.34765606690198 Medium-high
279 2.33642638031376 Medium-low
280 2.33357299449809 Low
281 2.33357299449809 Medium-high
282 2.33357299449809 Medium-high
283 2.33070073741502 Medium-high
284 2.3219682003794 High
285 2.3190178942323 High
286 2.3160474085145 Medium-high
287 2.31004478077779 Medium-high
288 2.31004478077779 Medium-low
289 2.30395802319084 Medium-high
290 2.30395802319084 High
291 2.29778474394715 Medium-high
292 2.29778474394715 High
293 2.29466488313425 Medium-high
294 2.29466488313425 High
295 2.29152244776923 Medium-high
296 2.28835710878166 Medium-low
297 2.28835710878166 High
298 2.2819563672018 Medium-low
299 2.2819563672018 Medium-high
300 2.27872026936202 High
301 2.27872026936202 Medium-high
302 2.27872026936202 Medium-high
303 2.27545987695148 High
304 2.27217482243274 Medium-low
305 2.27217482243274 High
306 2.27217482243274 High
307 2.26886472986437 Medium-low
308 2.26886472986437 Medium-high
309 2.26216788323406 Medium-high
310 2.26216788323406 Medium-low
311 2.2587803328953 Low
312 2.25192491666215 Medium-high
313 2.25192491666215 High
314 2.24845619657286 High
315 2.24845619657286 Medium-high
316 2.24845619657286 Medium-high
317 2.24495954852493 Medium-low
318 2.24143451914883 High
319 2.23788064394496 High
320 2.23068444018569 Low
321 2.2270411235975 Medium-high
322 2.2270411235975 Medium-high
323 2.2270411235975 High
324 2.22336698430174 Medium-high
325 2.22336698430174 Low
326 2.22336698430174 Medium-high
327 2.22336698430174 Medium-high
328 2.22336698430174 Medium-high
329 2.21966149632102 High
330 2.2159241200986 Medium-low
331 2.2159241200986 High
332 2.2159241200986 High
333 2.20451505267638 Medium-high
334 2.19673901913742 Medium-high
335 2.19279816022498 High
336 2.1888212136008 Medium-high
337 2.1888212136008 Low
338 2.18480751221826 Medium-low
339 2.18075637036352 High
340 2.18075637036352 Medium-high
341 2.1766670829524 High
342 2.17253892479389 Medium-high
343 2.1641629902679 Medium-high
344 2.1599136558483 Medium-high
345 2.15562233283741 High
346 2.15128818315039 Low
347 2.15128818315039 Medium-low
348 2.12894386811144 Medium-low
349 2.12894386811144 Low
350 2.12433366391816 Low
351 2.11967399506513 Medium-high
352 2.11967399506513 Medium-high
353 2.11496378857876 High
354 2.11020193619032 Medium-high
355 2.10538729277078 High
356 2.10051867467781 Medium-high
357 2.10051867467781 Medium-low
358 2.09559485800917 High
359 2.09559485800917 Medium-high
360 2.09559485800917 Medium-low
361 2.09061457675589 Medium-high
362 2.09061457675589 High
363 2.09061457675589 Medium-high
364 2.08557652084834 Medium-low
365 2.08557652084834 Medium-low
366 2.08557652084834 Medium-low
367 2.08557652084834 Medium-high
368 2.08047933408763 Medium-high
369 2.07532161195416 Medium-high
370 2.07532161195416 High
371 2.07010189928451 Low
372 2.07010189928451 High
373 2.07010189928451 High
374 2.06481868780694 Medium-low
375 2.06481868780694 Medium-low
376 2.06481868780694 High
