piRNA Div_Group
219 0.874048101404335 Medium-high
220 0.874048101404335 Medium-high
221 0.856599823348187 High
222 0.856599823348187 Medium-high
223 0.838421091570985 Medium-low
224 0.81944806433261 Medium-high
225 0.799608146239315 Medium-high
226 0.778818310935247 High
227 0.778818310935247 Medium-low
228 0.756983001750948 Medium-low
229 0.733991476091856 Medium-high
230 0.709714406751875 Low
231 0.656665579817229 Medium-low
232 0.627495086341899 High
233 0.627495086341899 Medium-high
234 0.627495086341899 High
235 0.596223296892231 High
236 0.596223296892231 Medium-high
237 0.596223296892231 Medium-low
238 0.596223296892231 Medium-high
239 0.562523813893175 Medium-high
240 0.562523813893175 Medium-low
241 0.525987737587882 Medium-high
242 0.525987737587882 Medium-low
243 0.486093281479483 Medium-high
244 0.486093281479483 High
245 0.486093281479483 High
246 0.44215996836598 High
247 0.44215996836598 Medium-high
248 0.44215996836598 Medium-low
249 0.44215996836598 Medium-low
250 0.393276945368314 Low
251 0.393276945368314 High
252 0.393276945368314 Medium-high
253 0.393276945368314 Medium-high
254 0.393276945368314 Medium-high
255 0.338185607349119 High
256 0.338185607349119 Medium-high
257 0.338185607349119 Medium-high
258 0.338185607349119 High
259 0.275076404565292 High
260 0.275076404565292 High
261 0.275076404565292 Medium-low
262 0.275076404565292 High
263 0.275076404565292 Low
264 0.275076404565292 Medium-low
265 0.20121144063562 Medium-high
266 0.20121144063562 High
267 0.20121144063562 High
268 0.20121144063562 High
269 0.20121144063562 High
270 0.20121144063562 High
271 0.20121144063562 Medium-low
272 0.20121144063562 Medium-high
273 0.20121144063562 Medium-low
274 0.20121144063562 Medium-high
275 0.20121144063562 Medium-low
276 0.20121144063562 Low
277 0.20121144063562 Medium-low
278 0.20121144063562 Medium-low
279 0.20121144063562 Low
280 0.20121144063562 Low
281 0.20121144063562 Medium-low
282 0.20121144063562 Medium-low
283 0.112155786683876 Medium-high
284 0.112155786683876 Medium-low
285 0.112155786683876 Medium-high
286 0.112155786683876 High
287 0.112155786683876 Medium-low
288 0.112155786683876 High
289 0.112155786683876 Medium-high
290 0.112155786683876 High
291 0.112155786683876 High
292 0.112155786683876 Medium-low
293 0.112155786683876 Medium-high
294 0.112155786683876 Medium-high
295 0.112155786683876 High
296 0.112155786683876 Medium-high
297 0.112155786683876 Low
298 0 Medium-low
299 0 Medium-low
300 0 Medium-low
301 0 Low
302 0 High
303 0 Medium-high
304 0 High
305 0 Low
306 0 Medium-high
307 0 Medium-high
308 0 Medium-high
309 0 Medium-high
310 0 Medium-high
311 0 Medium-low
312 0 High
313 0 Medium-low
314 0 Medium-low
315 0 Low
316 0 Medium-low
317 0 Low
318 0 Medium-low
319 0 Medium-low
320 0 Medium-low
321 0 Medium-low
