piRNA Div_Group
236 2.8766486749927 Medium-high
237 2.87558172039315 Medium-low
238 2.8669503841769 Medium-high
239 2.86421752922199 Medium-low
240 2.85758764886621 High
242 2.8525479624032 Medium-low
243 2.85085498657877 Medium-low
244 2.84630785171315 Medium-high
245 2.84286598182936 Medium-high
246 2.84055615371616 Medium-high
247 2.84055615371616 Low
248 2.8370682125457 Medium-low
250 2.83355203178527 Medium-low
251 2.82403394736024 Low
253 2.80997556439086 Low
254 2.80935388497276 Medium-high
256 2.7935154403651 Medium-low
257 2.79027723856365 Medium-low
258 2.78766917975022 Medium-high
259 2.78701471047187 High
261 2.77506241033976 Medium-high
262 2.77032398612662 Medium-low
263 2.76827729898319 Low
264 2.76690746263456 Medium-low
265 2.76622092078722 Medium-low
266 2.76622092078722 Medium-high
268 2.7571956864914 Medium-low
269 2.75508603255934 Medium-high
270 2.7536738816877 Medium-high
271 2.74940966777959 Medium-low
272 2.74510316924502 Medium-high
273 2.74148150940075 Medium-low
274 2.73562329117903 Medium-high
275 2.7319213662111 Medium-low
276 2.72442148422742 Medium-low
277 2.71909342414634 Medium-low
279 2.71369918501779 Medium-low
280 2.71214558710449 Medium-low
281 2.71058641155996 Medium-low
282 2.70666380571903 Medium-high
283 2.69224161985993 Medium-low
284 2.69142616994358 Medium-high
285 2.68897059300572 Medium-low
287 2.67984612421359 Medium-high
288 2.67308762949054 Medium-high
289 2.66361955329241 Medium-low
290 2.66361955329241 Low
292 2.65660167391305 Low
293 2.65215720450545 Medium-low
295 2.64766678073302 Medium-low
296 2.6449500701636 Medium-high
297 2.64038410950128 Medium-high
298 2.63762131194698 Medium-high
302 2.6339100274163 Medium-low
303 2.63297722956022 Low
304 2.62922587303443 Medium-low
305 2.60700315405816 Medium-low
306 2.60201788789579 Medium-low
307 2.60201788789579 Low
308 2.60101393058806 Medium-low
309 2.60000764705653 Medium-low
310 2.59392048476526 Medium-low
313 2.58981445441268 Medium-low
314 2.58981445441268 Medium-low
315 2.58878185233263 Medium-high
316 2.58774678922934 Medium-low
317 2.58148406466639 Medium-low
318 2.57619524306387 Low
319 2.57512970573753 Medium-low
321 2.57299075601127 Medium-low
322 2.57191731766905 Medium-low
323 2.55771566914071 Medium-high
324 2.55771566914071 Medium-low
325 2.54873960658848 Medium-low
327 2.53841469402043 Medium-high
328 2.53841469402043 Medium-low
329 2.53725218137994 Medium-high
330 2.52305375586261 Medium-low
331 2.52305375586261 Medium-high
333 2.51943041525886 Medium-low
334 2.51821588606347 Medium-high
337 2.51209176408555 Medium-low
338 2.51085650809503 Medium-low
339 2.5083754056346 Medium-high
340 2.50462697076098 Medium-low
341 2.50084590092799 Medium-low
343 2.49703162288225 Medium-low
345 2.48275213959184 Medium-high
346 2.48143041854847 Medium-low
348 2.48010466272963 Medium-low
349 2.47341448915678 Low
350 2.47341448915678 Medium-high
351 2.47206399772609 Medium-high
352 2.47206399772609 Medium-high
353 2.47070929367524 Medium-high
354 2.46935035064091 Medium-low
356 2.45692463371982 Medium-high
357 2.45411440953133 Medium-low
358 2.45270244876011 High
359 2.45128588250151 Medium-low
360 2.45128588250151 Medium-high
361 2.44413290344012 Medium-low
362 2.44123839517668 Medium-low
364 2.43832446593497 Medium-high
365 2.43832446593497 Low
366 2.43832446593497 Medium-low
367 2.43539085333975 Medium-high
368 2.43095294100352 Medium-low
370 2.42193870586914 Medium-low
373 2.41582356424203 Medium-low
375 2.41428122955453 Medium-low
377 2.40962108633028 Medium-low
378 2.4064863096593 Medium-high
379 2.4064863096593 Medium-low
381 2.40332874127577 Medium-low
382 2.40014804733201 Medium-low
383 2.39694388659099 Medium-low
384 2.39533289746053 High
386 2.39209287999738 Medium-low
387 2.39046376149606 Medium-low
388 2.38882850885401 Low
389 2.38882850885401 Medium-high
390 2.38388547975106 Medium-low
391 2.38222522154259 Medium-high
392 2.37888554200967 Medium-low
393 2.37888554200967 Medium-low
394 2.37042222713477 Low
395 2.36699017468802 Medium-high
396 2.36526392379573 High
397 2.36526392379573 Medium-low
398 2.36179069992116 Medium-low
399 2.35828947522445 Medium-low
400 2.35652822076554 Medium-low
401 2.33851130934886 Medium-low
403 2.33666781690422 Medium-low
404 2.32733111645838 Medium-low
405 2.325439445367 Medium-low
406 2.31778927214697 Medium-low
407 2.31585548569383 Medium-low
408 2.30803306631359 Medium-high
409 2.30605524651729 Low
411 2.30207237852519 Medium-low
412 2.29805264573517 Medium-high
413 2.28783746181401 Medium-low
414 2.28576527229764 Low
415 2.28368314813029 Low
417 2.27948871158056 Low
418 2.27948871158056 Low
419 2.27948871158056 High
420 2.27097631641114 Medium-high
421 2.26882188980986 Medium-low
422 2.26882188980986 Medium-low
423 2.25788646636571 Medium-high
424 2.25566594696742 Medium-high
427 2.2534340158256 Medium-low
428 2.25119055503907 Medium-low
429 2.25119055503907 Medium-low
430 2.25119055503907 Low
431 2.24438978801885 Medium-high
433 2.23979604915405 High
434 2.23979604915405 Low
435 2.23979604915405 Medium-high
436 2.23281302911263 Medium-low
437 2.23046017979022 Medium-high
438 2.22809451412133 Medium-low
442 2.21850084507014 Medium-high
443 2.21850084507014 Medium-low
444 2.21362334968602 Medium-low
446 2.21116390509085 Medium-low
448 2.20370088228678 Medium-high
449 2.20370088228678 Medium-high
450 2.20118443414247 Medium-low
451 2.19865331983014 Medium-low
452 2.19865331983014 Medium-high
453 2.19865331983014 Medium-high
454 2.19865331983014 Medium-low
457 2.19097024505176 Medium-low
458 2.19097024505176 Medium-high
459 2.18837871573318 Medium-low
460 2.18314879789849 Medium-high
461 2.18051003013946 Medium-high
463 2.17518390263646 Medium-low
464 2.16979164438436 Low
465 2.16979164438436 Medium-low
467 2.16157560705313 Medium-high
468 2.15880202065203 Medium-high
469 2.15601060705394 Medium-low
471 2.15601060705394 Medium-low
472 2.15320113560732 Medium-low
473 2.14466199936601 Medium-low
474 2.14466199936601 Medium-high
476 2.13887451573372 Medium-low
478 2.13595159271593 Medium-high
479 2.13595159271593 Medium-low
480 2.1330088642393 Medium-high
481 2.13004606007176 Medium-high
482 2.1240591157381 Low
483 2.1240591157381 Medium-high
484 2.1240591157381 Medium-low
486 2.12103440664266 Medium-high
487 2.12103440664266 Medium-high
488 2.11798848367324 Medium-low
490 2.11492104715875 High
491 2.108720402652 Medium-high
493 2.1024299445083 Medium-low
494 2.1024299445083 Medium-high
495 2.1024299445083 Medium-high
496 2.1024299445083 Medium-low
497 2.1024299445083 Medium-low
499 2.09282004936718 Medium-high
500 2.09282004936718 Medium-low
501 2.08956890871835 Medium-high
502 2.08956890871835 Medium-low
503 2.08629324625322 Medium-low
504 2.08629324625322 Medium-high
505 2.08629324625322 Medium-low
506 2.0829926892458 Medium-low
508 2.07631535762001 Medium-high
509 2.07293779366628 Medium-high
510 2.07293779366628 Medium-low
511 2.07293779366628 Low
512 2.06953375593956 Medium-high
513 2.06953375593956 Medium-high
516 2.06610282614951 Medium-low
518 2.06264457601323 Low
519 2.05210146397985 Medium-high
520 2.05210146397985 Medium-low
523 2.02645740506268 Medium-low
524 2.01884353934847 Medium-low
525 2.01884353934847 Medium-low
526 2.01884353934847 High
527 2.01498595816384 Medium-low
529 2.00320326482111 Medium-high
530 2.00320326482111 Medium-high
532 1.99920357515074 Medium-high
534 1.99109196322678 Medium-low
535 1.98697862583569 Medium-low
537 1.97439956464408 Medium-low
538 1.97012425486854 Medium-low
539 1.97012425486854 Medium-high
540 1.96580643902483 Medium-low
541 1.96144526340884 Medium-low
542 1.96144526340884 Medium-low
544 1.96144526340884 Medium-high
545 1.95703984833625 Medium-high
549 1.95258928707757 Medium-high
550 1.94809264473802 Low
551 1.94809264473802 Medium-high
554 1.93431643461318 Medium-low
556 1.92962551310378 Medium-low
557 1.92962551310378 Medium-low
559 1.92488337003741 Low
560 1.92488337003741 Medium-high
562 1.92488337003741 Medium-high
563 1.92488337003741 Medium-high
565 1.92488337003741 Medium-low
566 1.92008887444675 Medium-high
568 1.92008887444675 Medium-low
569 1.92008887444675 Medium-high
570 1.91524085748843 High
572 1.91033811073267 Medium-high
573 1.91033811073267 Medium-low
574 1.91033811073267 Medium-low
575 1.91033811073267 Medium-low
576 1.90537938435522 Medium-low
577 1.90036338522489 High
579 1.90036338522489 Low
580 1.89528877487934 Medium-high
581 1.89528877487934 Medium-high
582 1.89528877487934 Medium-high
583 1.89528877487934 High
584 1.89015416738121 Medium-high
585 1.89015416738121 Medium-high
586 1.89015416738121 Medium-low
588 1.88495812704598 Medium-low
589 1.87969916603228 Medium-high
590 1.87969916603228 High
591 1.87437574178445 Medium-low
592 1.8689862543165 Medium-high
593 1.8689862543165 Medium-high
594 1.86352904332529 Medium-low
596 1.85800238512012 Medium-low
597 1.85800238512012 Medium-low
598 1.8524044893544 Medium-low
600 1.8524044893544 Medium-low
602 1.84673349554385 Medium-low
603 1.84098746935445 Medium-low
604 1.84098746935445 Medium-high
607 1.82327866033962 Medium-low
609 1.81721153985474 Medium-low
610 1.81105845903653 Low
611 1.80481694702453 Medium-low
612 1.80481694702453 Medium-high
613 1.80481694702453 Medium-low
614 1.79848442486856 Medium-low
615 1.79205819913073 Medium-low
616 1.79205819913073 Medium-low
