piRNA Div_Group
529 1.3241042843932 Low
530 1.31909108308458 Medium-low
531 1.31909108308458 Medium-low
532 1.31909108308458 Low
533 1.31909108308458 Medium-low
534 1.31909108308458 Medium-high
535 1.31401933630911 High
536 1.31401933630911 Medium-high
537 1.30888766047458 High
538 1.30369462235453 High
539 1.29843873668537 Medium-low
540 1.29843873668537 Medium-low
541 1.29843873668537 High
542 1.29311846361638 High
543 1.29311846361638 Medium-high
544 1.28773220600154 Low
546 1.28773220600154 Medium-low
547 1.28773220600154 High
548 1.28773220600154 High
549 1.28773220600154 Medium-low
550 1.28227830652131 Medium-low
551 1.28227830652131 Medium-high
552 1.28227830652131 High
553 1.27675504462138 High
554 1.27675504462138 High
555 1.27116063325424 Medium-high
556 1.26549321540811 Medium-low
557 1.26549321540811 Medium-low
558 1.25975086040636 High
559 1.25975086040636 Medium-high
560 1.25975086040636 High
561 1.25393155995908 Medium-high
562 1.25393155995908 Medium-low
563 1.25393155995908 High
564 1.25393155995908 High
565 1.25393155995908 Medium-high
566 1.24803322394639 Medium-low
567 1.24803322394639 High
568 1.23599064823902 Medium-high
569 1.23599064823902 Medium-low
570 1.22984177699234 Low
571 1.22360459637957 Medium-low
572 1.21727653281685 Medium-low
573 1.21727653281685 Medium-high
574 1.21085489855247 Medium-high
575 1.21085489855247 High
576 1.20433688481246 Medium-high
577 1.19099983386842 Medium-low
578 1.18417450470853 Medium-low
579 1.18417450470853 Medium-high
580 1.17724019433315 High
581 1.17724019433315 High
582 1.17019336594937 Medium-high
583 1.17019336594937 Medium-low
584 1.16303030774993 High
585 1.16303030774993 High
586 1.14833970815509 Medium-low
587 1.14833970815509 Medium-low
588 1.14833970815509 High
589 1.13313472875836 Medium-high
590 1.13313472875836 High
591 1.11737803723737 Medium-high
592 1.10927999699606 Low
593 1.10927999699606 High
594 1.10927999699606 High
595 1.1010280835115 Low
597 1.1010280835115 High
598 1.1010280835115 Medium-low
599 1.1010280835115 Medium-high
600 1.1010280835115 Medium-low
601 1.09261633575212 Medium-low
602 1.09261633575212 High
603 1.08403843943816 High
605 1.06635700401142 High
606 1.06635700401142 High
607 1.05723879881775 Low
608 1.05723879881775 Low
609 1.05723879881775 High
610 1.05723879881775 High
611 1.05723879881775 High
613 1.04792503978655 Medium-low
614 1.04792503978655 High
615 1.03840715483931 Medium-low
616 1.03840715483931 High
617 1.02867599560915 Medium-high
618 1.02867599560915 High
619 1.01872178459701 Low
620 1.01872178459701 High
621 1.00853405612838 Low
622 1.00853405612838 Low
623 0.998101590216858 High
624 0.987412338286833 High
625 0.987412338286833 Medium-low
626 0.987412338286833 High
627 0.987412338286833 High
628 0.987412338286833 High
629 0.987412338286833 Low
630 0.987412338286833 Medium-high
631 0.96521062638446 Medium-low
632 0.96521062638446 Medium-low
633 0.96521062638446 Medium-high
634 0.96521062638446 High
635 0.953669117573886 Medium-low
636 0.953669117573886 Medium-high
637 0.953669117573886 Medium-high
638 0.941812496373915 High
639 0.941812496373915 High
640 0.929623071918724 Medium-high
641 0.917081620422561 Medium-high
642 0.917081620422561 Medium-high
643 0.917081620422561 High
644 0.917081620422561 High
645 0.917081620422561 High
646 0.917081620422561 Medium-high
647 0.904167202794704 High
648 0.904167202794704 High
649 0.904167202794704 Medium-high
650 0.890856954295715 Low
651 0.890856954295715 High
652 0.877125840928776 Medium-low
653 0.877125840928776 Medium-high
654 0.877125840928776 High
655 0.877125840928776 High
