piRNA Div_Group
292 1.94801254347357 Medium-high
294 1.94403680403687 Medium-high
295 1.94203520206184 Medium-high
296 1.94002433225518 Medium-low
297 1.9298279051385 Medium-high
298 1.91726753309028 Medium-low
299 1.91726753309028 High
300 1.90433305184836 Medium-low
301 1.90433305184836 Medium-high
302 1.89993451266097 Medium-low
303 1.89771842380965 Medium-high
304 1.89549096882514 Medium-high
305 1.88873922599282 Medium-high
306 1.88873922599282 Medium-high
307 1.88873922599282 Medium-high
309 1.88646511613343 Medium-low
310 1.87957045354475 Medium-low
312 1.87020392865553 Medium-low
314 1.85576412366116 Medium-low
315 1.85576412366116 Medium-low
316 1.85084215732247 High
317 1.85084215732247 Medium-low
318 1.84836009666774 Medium-low
319 1.84586376907265 Medium-high
320 1.84335300957516 Medium-low
321 1.83316225117244 Medium-high
324 1.8305767546137 High
326 1.82797577352102 Medium-high
327 1.82535912130265 Medium-high
328 1.82535912130265 Medium-high
329 1.82272660797369 Medium-low
331 1.82007804007331 Medium-low
332 1.81741322057942 High
334 1.81473194882075 Medium-low
335 1.81473194882075 Medium-high
336 1.81473194882075 High
339 1.80383819283289 Medium-low
340 1.79828709985955 Medium-low
341 1.78119496550197 Medium-low
342 1.78119496550197 High
343 1.7782797145024 Medium-low
344 1.7782797145024 Medium-high
345 1.7603649023227 Medium-high
346 1.7603649023227 Medium-high
347 1.75422522675368 Medium-high
348 1.75422522675368 Medium-high
350 1.73526757782358 Medium-high
351 1.72546911828208 Medium-high
353 1.71544447506091 Medium-low
354 1.70863047434791 Medium-high
355 1.70863047434791 High
356 1.70170785677201 Medium-low
357 1.69467310340539 Medium-low
358 1.69111252891657 Medium-high
359 1.68025223281304 Medium-low
362 1.67285816104245 Low
363 1.67285816104245 High
364 1.66911337512606 Medium-high
365 1.66533601803357 Medium-low
366 1.65380272760373 Medium-high
367 1.64988921562656 Medium-high
369 1.64594011731404 Medium-high
370 1.64594011731404 Medium-low
371 1.62563732150996 Medium-high
372 1.61724277392137 Medium-high
373 1.61724277392137 Medium-high
374 1.59995063534355 Medium-low
375 1.5865141510483 Medium-high
376 1.5865141510483 Medium-low
377 1.57731984415095 Medium-high
378 1.57264865162906 Medium-low
379 1.57264865162906 Medium-high
381 1.55344463495338 Medium-high
382 1.55344463495338 Medium-high
383 1.53335199260675 Low
385 1.51764794019028 Medium-low
387 1.51228447904512 Medium-low
388 1.51228447904512 Medium-high
389 1.49014264964859 Medium-low
391 1.47863349775026 Medium-low
392 1.47863349775026 Medium-high
394 1.4484510511218 Medium-low
396 1.44215442996974 High
397 1.43576517248308 Low
398 1.43576517248308 Medium-high
399 1.42928051216571 High
400 1.42928051216571 Medium-low
401 1.41601328026285 Medium-low
402 1.41601328026285 Medium-high
403 1.40232794238653 Medium-high
404 1.40232794238653 Medium-low
405 1.40232794238653 Medium-low
407 1.39532008292078 High
408 1.39532008292078 High
410 1.39532008292078 Medium-high
411 1.38819728609786 Medium-high
412 1.38819728609786 Medium-high
414 1.35847705455065 Medium-high
415 1.34281772410528 Medium-low
416 1.34281772410528 Medium-low
417 1.34281772410528 Medium-low
418 1.34281772410528 Medium-high
419 1.34281772410528 High
421 1.32657257753247 Medium-high
422 1.32657257753247 Low
423 1.30969607485891 Medium-high
424 1.30969607485891 Medium-high
425 1.30100534699115 Medium-high
426 1.30100534699115 Medium-high
428 1.292137150352 Medium-low
429 1.28308408558832 Medium-high
430 1.27383828071546 Medium-low
432 1.24485771976293 Medium-high
433 1.24485771976293 Medium-high
434 1.24485771976293 Medium-high
436 1.23475124192463 Medium-high
437 1.23475124192463 Medium-high
440 1.21380412167699 Medium-low
441 1.20293908544132 High
442 1.19179524126994 Medium-low
445 1.18035790246697 Medium-high
446 1.16861119040105 Medium-high
447 1.16861119040105 Medium-high
448 1.16861119040105 Medium-high
449 1.15653790193123 Medium-low
