"","num","cum","species"
"132",30,94.3959780677833,"Monkey"
"133",31,94.5414633507158,"Monkey"
"134",32,94.6860710757021,"Monkey"
"135",33,94.8300056055516,"Monkey"
"136",34,94.9678873898409,"Monkey"
"137",35,95.0996623325322,"Monkey"
"138",36,95.2303222957781,"Monkey"
"139",37,95.3579679075857,"Monkey"
"140",38,95.4852138097808,"Monkey"
"141",39,95.6115130313148,"Monkey"
"142",40,95.7344072078042,"Monkey"
"143",41,95.8558618286216,"Monkey"
"144",42,95.9770099052249,"Monkey"
"145",43,96.093767186762,"Monkey"
"146",44,96.2095868036442,"Monkey"
"147",45,96.3243545531252,"Monkey"
"148",46,96.438515224849,"Monkey"
"149",47,96.5487479231629,"Monkey"
"150",48,96.6561495954999,"Monkey"
"151",49,96.7587637684935,"Monkey"
"152",50,96.8575912188426,"Monkey"
"153",51,96.9563735891603,"Monkey"
"154",52,97.0534128649274,"Monkey"
"155",53,97.1487962008713,"Monkey"
"156",54,97.2439721686705,"Monkey"
"157",55,97.3338617514446,"Monkey"
"158",56,97.4231743098157,"Monkey"
"159",57,97.5111765419384,"Monkey"
"160",58,97.5955693662072,"Monkey"
"161",59,97.6735848686891,"Monkey"
"162",60,97.751399013697,"Monkey"
"163",61,97.8286601769854,"Monkey"
"164",62,97.9042173150838,"Monkey"
"165",63,97.9777668891136,"Monkey"
"166",64,98.0503006597673,"Monkey"
"167",65,98.1219087871079,"Monkey"
"168",66,98.1933005302974,"Monkey"
"169",67,98.2646171401012,"Monkey"
"170",68,98.3356061683428,"Monkey"
"171",69,98.4041097841821,"Monkey"
"172",70,98.4721565890356,"Monkey"
"173",71,98.5398637909854,"Monkey"
"174",72,98.604147915878,"Monkey"
"175",73,98.6678580217031,"Monkey"
"176",74,98.7309430177583,"Monkey"
"177",75,98.7939108057316,"Monkey"
"178",76,98.8558718063352,"Monkey"
"179",77,98.9176524868129,"Monkey"
"180",78,98.9780687450044,"Monkey"
"181",79,99.0379470481535,"Monkey"
"182",80,99.0976390205059,"Monkey"
"183",81,99.1568711765371,"Monkey"
"184",82,99.2154601907859,"Monkey"
"185",83,99.2706561813318,"Monkey"
"186",84,99.3258010811754,"Monkey"
"187",85,99.3809399703482,"Monkey"
"188",86,99.4346873892158,"Monkey"
"189",87,99.4832956844946,"Monkey"
"190",88,99.5314471687877,"Monkey"
"191",89,99.5771042246721,"Monkey"
"192",90,99.6225358803992,"Monkey"
"193",91,99.6664528470685,"Monkey"
"194",92,99.7096244905506,"Monkey"
"195",93,99.7472633115022,"Monkey"
"196",94,99.7847729030302,"Monkey"
"197",95,99.8220300463819,"Monkey"
"198",96,99.8592601417148,"Monkey"
"199",97,99.8952670655268,"Monkey"
"200",98,99.9302852339816,"Monkey"
"201",99,99.9652703437467,"Monkey"
"202",100,100,"Monkey"
"203",0,0,"Rabbit"
"204",1,24.3969094641122,"Rabbit"
"205",2,43.3919156797382,"Rabbit"
"206",3,60.5716738180132,"Rabbit"
"207",4,68.3399698656601,"Rabbit"
"208",5,75.9914530228361,"Rabbit"
"209",6,79.9859606171363,"Rabbit"
"210",7,83.9376605389263,"Rabbit"
"211",8,85.8084994513541,"Rabbit"
"212",9,87.5511395552545,"Rabbit"
"213",10,88.6101956541991,"Rabbit"
"214",11,89.5406630159159,"Rabbit"
"215",12,90.3046990600151,"Rabbit"
"216",13,91.0452548975288,"Rabbit"
"217",14,91.6794706795876,"Rabbit"
"218",15,92.2300987458691,"Rabbit"
"219",16,92.7019254711728,"Rabbit"
"220",17,93.1684199214963,"Rabbit"
"221",18,93.6285617834065,"Rabbit"
"222",19,94.0319950146316,"Rabbit"
"223",20,94.385852060986,"Rabbit"
"224",21,94.6941329410564,"Rabbit"
"225",22,94.9829628777804,"Rabbit"
"226",23,95.2287999258616,"Rabbit"
"227",24,95.4523622969231,"Rabbit"
"228",25,95.66751195627,"Rabbit"
"229",26,95.8097709438585,"Rabbit"
"230",27,95.9443678324809,"Rabbit"
"231",28,96.0785228019094,"Rabbit"
"232",29,96.2024193971072,"Rabbit"
"233",30,96.3254711467871,"Rabbit"
"234",31,96.4483961696394,"Rabbit"
"235",32,96.5680295443777,"Rabbit"
"236",33,96.6749382458544,"Rabbit"
"237",34,96.7783148431851,"Rabbit"
"238",35,96.8804209228332,"Rabbit"
"239",36,96.9823482851602,"Rabbit"
"240",37,97.0825469635813,"Rabbit"
"241",38,97.1819982786597,"Rabbit"
"242",39,97.2806664869312,"Rabbit"
"243",40,97.3772518260605,"Rabbit"
"244",41,97.4734667329242,"Rabbit"
"245",42,97.5635240157249,"Rabbit"
"246",43,97.6404829435926,"Rabbit"
"247",44,97.7137602946457,"Rabbit"
"248",45,97.7831578551283,"Rabbit"
"249",46,97.852152489287,"Rabbit"
"250",47,97.9184728624409,"Rabbit"
"251",48,97.9795811886307,"Rabbit"
"252",49,98.0389153392329,"Rabbit"
"253",50,98.0970992001685,"Rabbit"
"254",51,98.1550621015071,"Rabbit"
"255",52,98.2124953496941,"Rabbit"
"256",53,98.2685605980232,"Rabbit"
"257",54,98.3225169819635,"Rabbit"
"258",55,98.375748748402,"Rabbit"
"259",56,98.4288927808828,"Rabbit"
"260",57,98.4819198347534,"Rabbit"
"261",58,98.5342417675572,"Rabbit"
"262",59,98.5865084604617,"Rabbit"
"263",60,98.6379205596309,"Rabbit"
"264",61,98.6881271292341,"Rabbit"
"265",62,98.737999010036,"Rabbit"
"266",63,98.7877311663869,"Rabbit"
"267",64,98.8373918358093,"Rabbit"
"268",65,98.8858307286367,"Rabbit"
"269",66,98.9340746571138,"Rabbit"
"270",67,98.9810870607782,"Rabbit"
"271",68,99.0264000251894,"Rabbit"
"272",69,99.0701337783633,"Rabbit"
"273",70,99.1136595695636,"Rabbit"
"274",71,99.154192657987,"Rabbit"
"275",72,99.1938646538634,"Rabbit"
"276",73,99.2333189395486,"Rabbit"
"277",74,99.2726724936528,"Rabbit"
"278",75,99.3103071120688,"Rabbit"
"279",76,99.3470156498209,"Rabbit"
"280",77,99.3824731663253,"Rabbit"
"281",78,99.4165464359428,"Rabbit"
"282",79,99.449602641533,"Rabbit"
"283",80,99.4823696500036,"Rabbit"
"284",81,99.5133722311041,"Rabbit"
"285",82,99.5443748122047,"Rabbit"
"286",83,99.5742953411611,"Rabbit"
"287",84,99.6038811813163,"Rabbit"
"288",85,99.6328658813914,"Rabbit"
"289",86,99.6604825816087,"Rabbit"
"290",87,99.6880310443035,"Rabbit"
"291",88,99.714962119889,"Rabbit"
"292",89,99.7412173190602,"Rabbit"
"293",90,99.7673847842737,"Rabbit"
"294",91,99.7935295036464,"Rabbit"
"295",92,99.8181242564344,"Rabbit"
"296",93,99.8426637693231,"Rabbit"
"297",94,99.8670180660791,"Rabbit"
"298",95,99.891213141949,"Rabbit"
"299",96,99.9141864412237,"Rabbit"
"300",97,99.936428624185,"Rabbit"
"301",98,99.9586448118995,"Rabbit"
"302",99,99.9800518975604,"Rabbit"
"303",100,100,"Rabbit"
"304",0,0,"GuineaPig"
"305",1,20.3783575523205,"GuineaPig"
"306",2,30.7777106690042,"GuineaPig"
"307",3,38.9430418966031,"GuineaPig"
"308",4,46.6847461988326,"GuineaPig"
"309",5,53.8906652059187,"GuineaPig"
"310",6,60.2872510779272,"GuineaPig"
"311",7,64.8909686644245,"GuineaPig"
"312",8,68.6324748581966,"GuineaPig"
"313",9,71.663889915672,"GuineaPig"
"314",10,74.5639079040437,"GuineaPig"
"315",11,77.4300853096813,"GuineaPig"
"316",12,80.050303819687,"GuineaPig"
"317",13,82.5466404810642,"GuineaPig"
"318",14,84.0366820518089,"GuineaPig"
"319",15,85.4554284357166,"GuineaPig"
"320",16,86.8078235079852,"GuineaPig"
"321",17,87.9487696123894,"GuineaPig"
"322",18,88.9751538902654,"GuineaPig"
"323",19,89.9365255465694,"GuineaPig"
"324",20,90.7667851024472,"GuineaPig"
"325",21,91.4545095111389,"GuineaPig"
"326",22,92.1409990555608,"GuineaPig"
"327",23,92.6595713589513,"GuineaPig"
"328",24,93.1505745995754,"GuineaPig"
"329",25,93.5463872565719,"GuineaPig"
"330",26,93.9219052837898,"GuineaPig"
"331",27,94.2379046204534,"GuineaPig"
"332",28,94.5347933832394,"GuineaPig"
"333",29,94.8091850839088,"GuineaPig"
"334",30,95.0733311665405,"GuineaPig"
"335",31,95.3039856978418,"GuineaPig"
"336",32,95.5337013788486,"GuineaPig"
"337",33,95.7526832396644,"GuineaPig"
"338",34,95.9532304988147,"GuineaPig"
"339",35,96.1404438747231,"GuineaPig"
"340",36,96.3162342038714,"GuineaPig"
"341",37,96.4723219311916,"GuineaPig"
"342",38,96.6222839364725,"GuineaPig"
"343",39,96.7717246037074,"GuineaPig"
"344",40,96.921116671633,"GuineaPig"
"345",41,97.0581291700278,"GuineaPig"
"346",42,97.1898553889996,"GuineaPig"
"347",43,97.3121688053713,"GuineaPig"
"348",44,97.4328077546295,"GuineaPig"
"349",45,97.5534290314116,"GuineaPig"
"350",46,97.6621854495302,"GuineaPig"
"351",47,97.764809518431,"GuineaPig"
"352",48,97.8545105891599,"GuineaPig"
"353",49,97.9401491994379,"GuineaPig"
"354",50,98.0246656074815,"GuineaPig"
"355",51,98.1087225311457,"GuineaPig"
"356",52,98.1878753426831,"GuineaPig"
"357",53,98.2669442099589,"GuineaPig"
"358",54,98.3382924142244,"GuineaPig"
"359",55,98.4092761236696,"GuineaPig"
"360",56,98.4794248086176,"GuineaPig"
"361",57,98.5470794653714,"GuineaPig"
"362",58,98.6087807067281,"GuineaPig"
"363",59,98.669649132647,"GuineaPig"
"364",60,98.7299763389844,"GuineaPig"
"365",61,98.7865702347389,"GuineaPig"
"366",62,98.8425964021975,"GuineaPig"
"367",63,98.896855322043,"GuineaPig"
"368",64,98.9500826110942,"GuineaPig"
"369",65,98.9940561498306,"GuineaPig"
"370",66,99.0376475212706,"GuineaPig"
"371",67,99.078015874876,"GuineaPig"
"372",68,99.1177612736978,"GuineaPig"
"373",69,99.1561967002262,"GuineaPig"
"374",70,99.1934812067465,"GuineaPig"
"375",71,99.2307193230169,"GuineaPig"
"376",72,99.2652844772723,"GuineaPig"
"377",73,99.2997678963256,"GuineaPig"
"378",74,99.3333301375606,"GuineaPig"
"379",75,99.3667421627484,"GuineaPig"
"380",76,99.3983052051208,"GuineaPig"
"381",77,99.4293690000425,"GuineaPig"
"382",78,99.4595823070503,"GuineaPig"
"383",79,99.4896652795466,"GuineaPig"
"384",80,99.5189176456648,"GuineaPig"
"385",81,99.5481501302473,"GuineaPig"
"386",82,99.5755027051812,"GuineaPig"
"387",83,99.602709482187,"GuineaPig"
"388",84,99.6299118410737,"GuineaPig"
"389",85,99.6563498653678,"GuineaPig"
"390",86,99.6826067467815,"GuineaPig"
"391",87,99.7086824853148,"GuineaPig"
"392",88,99.7345726628487,"GuineaPig"
"393",89,99.7601425267528,"GuineaPig"
"394",90,99.7855356658955,"GuineaPig"
"395",91,99.8095923240307,"GuineaPig"
"396",92,99.8328868566327,"GuineaPig"
"397",93,99.8554744901894,"GuineaPig"
"398",94,99.8773728971769,"GuineaPig"
"399",95,99.8992470045098,"GuineaPig"
"400",96,99.9205202476541,"GuineaPig"
"401",97,99.9414555046925,"GuineaPig"
"402",98,99.9621676467196,"GuineaPig"
"403",99,99.9823650778794,"GuineaPig"
"404",100,100,"GuineaPig"
